0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.013307266061793933,0.03584855678704938,0.999268631373089,No
1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.016625871524300197,0.0260353179121277,0.9995227574283998,No
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0334842851410221,0.04531116466702642,0.9984115889777684,No
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.018329223490767085,0.018329223490767085,0.9996639831125512,No
1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01472358782458807,0.03992826003315467,0.999094064646716,No
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.02196576009680052,0.027141917121054862,0.9993902249463738,No
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.01581328717096827,0.026751765127507807,0.999517024873219,No
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03393925574038908,0.03393925574038908,0.9988474627487306,No
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01788023645304797,0.0433862029663562,0.9988983604634383,No
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.023641290144421203,0.02856638383443167,0.9993122890843138,No
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.016038064468717684,0.03957730094673667,0.9990877928079538,No
1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020134352117281675,0.029539001314449337,0.9993608233596923,No
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.021039498678677503,0.027495535226285357,0.999400487811553,No
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.006054253076706702,0.03859240080905157,0.999236694992471,No
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.038957129645947636,0.06220954728287684,0.9973025189362594,No
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.025517532795683914,0.03014313361689997,0.9992198191668212,No
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.018585605441689364,0.03592334227896131,0.9991817095753277,No
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02034150329007042,0.039280992708508905,0.9990211343388757,No
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.03594801323733703,0.03594801323733703,0.9987069042960384,No
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.013772732856082683,0.03310552967724914,0.9993569611177298,No
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.01260607360436324,0.03790330128240618,0.9992018948441684,No
0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.020569784036724076,0.028849530377277104,0.9993720971598582,No
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.02228546340964197,0.03857052175517008,0.9990073438029129,No
0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.04889467708057522,0.055441352567147856,0.9972640407528548,No
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.025165268007508387,0.03399189788549849,0.9991052297752485,No
0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.03285240444975917,0.034103046148492404,0.9988782216893425,No
0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.019060455264230437,0.034478944916094156,0.9992236493411238,No
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.019003802432805233,0.031845954534454365,0.9993121087392489,Yes
1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01677493898858822,0.04144414120276684,0.9989999922832302,No
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.032147316195126806,0.03724881655043879,0.9987888043660893,No
0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.020941656196428855,0.027099579031189445,0.9994133578515363,No
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.018981280723304298,0.03808456249419937,0.9990942283297048,No
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.012332484612897628,0.03615621955735487,0.9992700523935424,No
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.008027056465680277,0.040099590651863415,0.999163444684627,No
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.026794705477672452,0.02732105268530308,0.9992675336658003,No
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.01427685528431074,0.033817096586202904,0.9993260605936735,No
0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.014527028714458661,0.029657379016578514,0.9994545538975729,No
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.021961943791516426,0.03149428635526567,0.9992626196110164,No
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.01587404414842418,0.037598132083738516,0.9991668505240691,No
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.023482762773836888,0.02968129806549172,0.999283533536731,No
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0214369447575685,0.0214369447575685,0.9995403517612093,No
1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.023250700568467193,0.023250700568467193,0.9994592587225108,Yes
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.03638913029680223,0.06186497388738337,0.9974209523577073,No
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012193994201516886,0.030666397991328295,0.9994552909158322,No
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0164252654318046,0.04393493512430332,0.9988993603617523,Yes
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020511865916879268,0.025658817835498803,0.9994602985731312,No
1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03234758083724904,0.035548391698501394,0.9988443051154807,No
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.01915727774711271,0.028093360235506102,0.999421713702478,No
0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.021830212497845693,0.02882234464221144,0.999346143371567,Yes
0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.03267989229301038,0.04170968661978801,0.9985951765764725,No
0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.02041797149729622,0.039625447616288584,0.9990059711238689,No
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.019287049753803853,0.02543576859903782,0.9994903858404894,No
1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.006778624522226235,0.038184040207614456,0.9992477317077133,Yes
0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.018443504356977756,0.02493085569925696,0.9995190291240766,No
1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.01038927820179873,0.040171329082832,0.9991387927701358,No
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.01672143472818196,0.03415567466729772,0.9992766301223365,No
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.032093146211829696,0.032093146211829696,0.9989694990000707,No
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.02303375095891207,0.0357730056184173,0.9990944591908153,No
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020268161495139537,0.03086887646151649,0.9993179244342666,No
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01989530366796924,0.02612686624101807,0.9994606364196557,No
1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.020402784432942453,0.04957173723550768,0.9985621509224334,No
0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.034339795427408004,0.034339795427408004,0.99882008234717,No
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.01769179457357499,0.02811148409138252,0.999448220203001,No
1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020803690447654042,0.0368707151451081,0.9991034765370633,No
1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.009578684316419993,0.029332601243866812,0.9995238102771912,No
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.03557222881582707,0.044144463372903384,0.9983916480472945,No
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.02043698615661633,0.033780126708522006,0.9992203123617887,No
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02181503730863353,0.031846115258250526,0.9992546867992069,No
1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.03154842298841106,0.034624466499244735,0.998902319211737,No
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0200384954734475,0.026199148574910125,0.9994558836252406,No
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020031204592743688,0.023986347496886353,0.9995115837129265,No
0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.02311123458506129,0.03173926036641819,0.9992289478329514,No
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03891138899879373,0.03891138899879373,0.9984847558237278,No
0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02344612443158046,0.03408660999708584,0.9991438246158786,No
0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.031511851862907475,0.03348266509416288,0.9989423979040846,No
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009389962490077768,0.03300718316674183,0.9994110037736387,No
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.016379671050106178,0.022409162694259247,0.9996146936713328,No
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.01828578952095275,0.024260310017177506,0.9995384271049641,No
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.026011827266301267,0.03642067373571821,0.9989979576390057,No
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.03441368509471565,0.03757115850269037,0.998701209735408,No
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.022048664080044987,0.032198765296279686,0.999238257837279,No
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.033092483518966924,0.033092483518966924,0.9989042872413221,No
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.022651308311619208,0.03524211566541726,0.9991220703773876,Yes
0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.022265572378946573,0.03321170275120799,0.9992002937784813,No
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.021012389290822556,0.03327605963040576,0.9992252915893215,No
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.011214975976071047,0.0338300967889933,0.9993646726121068,No
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02119238654337331,0.03269549514747201,0.9992406553726975,No
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03686150622387389,0.03689713842767349,0.9986389890920324,No
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.021178810836828522,0.025995710738543554,0.9994376823968245,Yes
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.01909284818231033,0.024194256755722444,0.9995249377020692,No
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.035142695358702285,0.07625126902861742,0.9964691339597282,No
1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.021454713881288216,0.024522762489087184,0.999469023718182,No
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.019657322139870245,0.025259183121011903,0.9994876504261313,No
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.033207268126886715,0.03492475039480005,0.9988380945645846,No
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.022510861721970376,0.033563895399399794,0.9991830292945094,No
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0226861775474945,0.02789444648364488,0.9993534095622303,No
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020967637237796218,0.020967637237796218,0.9995602615036916,No
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01850718562804135,0.02738229309122102,0.9994536978295672,No
0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.006527342529785184,0.030240280212683116,0.999521345070808,No
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.019205178747622887,0.03473475375565751,0.9992120185380107,No
0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005327405860603744,0.025453398676106628,0.9996618144365782,No
0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02293494626529665,0.028937631861936985,0.999318068335618,No
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.021142456816590213,0.03139472554166683,0.9992834271256189,No
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.019086887577829514,0.022465202631052714,0.9995654082616791,No
0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.015527374001234308,0.03715435452133552,0.9991888983554255,No
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.009489507177025243,0.034609895044975476,0.9993558447412577,No
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.009942270852446129,0.04513030030385976,0.9989316329182794,No
0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03213467450465729,0.03794214943848868,0.9987631130505707,Yes
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01706010947953029,0.03490727972451546,0.9992449321796838,Yes
1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.04215526795629515,0.07393739803795639,0.996371514323302,No
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0062307230968596744,0.048886366183912996,0.9987849124266058,No
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.026558771632689705,0.03344341349371182,0.9990876686974227,No
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.030968428734236515,0.037791744816412565,0.9988056569951251,No
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.020849489455217186,0.0375932640097368,0.9990755953833278,Yes
0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.02355354913888399,0.02842096334273812,0.9993185073667119,No
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03611844077258639,0.999347516250557,No
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.023775867525067985,0.026553629580402804,0.9993646045760963,No
0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.023766528357888842,0.03218389073181193,0.9991993541366889,No
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.026845264287315783,0.028656451128223036,0.9992287724010352,No
0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.008248944297312459,0.029157037918416364,0.9995408055991529,No
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.018555785172465197,0.026015755266915304,0.9994893012506564,No
1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.012491851564939715,0.04032037877169266,0.9991087131539724,No
1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.013984090784340819,0.040745290880475654,0.9990717023697552,No
1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.021092039803773537,0.026086779541662185,0.9994371444918689,Yes
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.025788573912853163,0.026215906776188014,0.9993236090913912,No
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.014427372686524617,0.027347085323031865,0.9995218796213012,No
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.021288776770439582,0.031065558863189457,0.9992906078994919,No
0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.021144528119728605,0.024533183263103754,0.9994753783108281,No
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.032073702451682805,0.03417165641923655,0.998901184056064,No
0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.014120277326588843,0.030473176447814453,0.9994358425058611,No
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.012554516695076486,0.046732491525457935,0.998828543017457,No
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.021520952087227093,0.02737238058253959,0.9993936168509902,No
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.016058050730726567,0.0374967503004004,0.9991677200168343,No
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.023541496759627,0.03615445526719359,0.9990688931673576,No
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.01615269661820145,0.02874142116477088,0.9994563627799813,No
0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.023950677429270834,0.03569510033031586,0.9990756852526678,No
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.013936879952834892,0.026006915786907104,0.9995646070707151,No
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.016044637010056057,0.028799199094358165,0.9994564401487135,No
0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.025853842188605813,0.03427783489504427,0.999077879286192,No
0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.017223521358785108,0.034125744159154585,0.9992691248595582,No
0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.02866487293204331,0.02866487293204331,0.9991779872072741,Yes
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.01910907653167227,0.029040288177293604,0.999395569760386,No
0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.025268712570111873,0.03787690173513124,0.998962878429422,No
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.030809243796092917,0.0386299658247941,0.9987785121022019,No
0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.027070733605089423,0.031024940692174048,0.9991519546280883,No
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.020836930674953458,0.03144493926596123,0.9992882657744998,No
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.017564986282694768,0.030063782154740874,0.9993936362912469,No
0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.022411113378702826,0.02964711630206009,0.9993091566137574,No
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.021232362373328404,0.03189450771085423,0.9992656939802997,No
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.035923133213168326,0.03815503178804984,0.9986259169726178,No
1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.020803221122792596,0.027169162308256785,0.9994143598179805,No
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.021925649015084925,0.021925649015084925,0.9995191503070537,No
0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0385009825508848,0.07944707850545843,0.9960952946679168,No
1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.016159426790288613,0.026078309074994435,0.9995292865752351,No
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.012540688222533281,0.03907787918030304,0.9991574703207072,No
0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.043016776707638885,0.05735570227685185,0.997426629049984,Yes
0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.005804675222219993,0.029954390600756088,0.9995344117284317,No
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.028006731054469488,0.028864126971531484,0.9991909152858697,No
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04418227429755067,0.04418227429755067,0.9980460176143142,No
1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.03518094247026562,0.03560869000590181,0.9987463754542328,No
1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.01647042091390733,0.04257862073180195,0.9989573495858048,No
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.032233226606411224,0.039923854577556345,0.9986826848094493,No
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.023159728688626303,0.028685524837896437,0.9993201527197597,No
0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.030556769262534884,0.03722727535480308,0.9988395335697791,No
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02733134266076134,0.04139782488718385,0.9987688510376013,No
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.008970172101901815,0.029186390916535892,0.9995337365980846,No
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.007097241441889174,0.03073695358730617,0.9995023105766626,No
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.010726973693058039,0.027076067366219144,0.9995758193410685,No
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.015510355704068491,0.0359135731386429,0.9992345290923191,No
1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.011494824920745812,0.02755563124109871,0.999554178715164,No
0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.01691913316024067,0.02770639607634226,0.9994729103630408,No
1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020451908138289367,0.027488244175748966,0.9994128855911542,No
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.033041926763342805,0.03664638951789105,0.9987818947152921,No
0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.022960535316811432,0.05287360410407988,0.9983372154773209,No
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.013325422644002107,0.04213868633942972,0.9990229047549141,No
1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.018417670369125942,0.027539020358273634,0.999451045212261,No
0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.016539950332945308,0.02795761879377414,0.9994722615432435,No
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0335929159755334,0.0335929159755334,0.9988708785386234,No
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.023338944790912145,0.03011483248668478,0.9992739316725647,No
0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.01563175088963214,0.0445019324532547,0.9988869937946185,No
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.02178904286833999,0.024799384757935822,0.9994549655319691,No
